x,y
chemic smell first get bag smell gradual goe away leav hang somewher air pleasant experi,0
work well look neat,1
use regular mask care much husband howev love claustrophob bit heavi got second vaccin hope mask go away sooner later,1
final got face mask arriv today lovey feel good face light weight easi breath,1
realli great,1
buena calidad,1
love comfort mask,1
good fitment,1
light weight possibl breath better,1
difficult time import use mask realli fell protect feel mask total worth,1
comfort slip,1
strap probabl could littl stretchi fine would buy,1
happi,1
good product,1
made china give star around good use mask time hold smellear band stretch easili toght pressur mot face,0
wanna return product,0
comfort,1
fit larger face smaller woman child find larg,1
fit perfect comfort feel protect part still get vaccin perfect travel,1
feel greater sens safeti covid mask kn high qualiti stop pathogen dispos ear loop comfort mask tight fit around face,1
pro breathabl durabl great quick use run errand con ear strap adjust rough long term wear nose adapt seal long enough creat good seal high bridg nose,1
glad made purchas materi design make product use day,1
mask fit well face design still leav room around nose help breath,1
like mask protect everybodi els easi breather,1
black mask strong smell even wear,0
use mask month think go back cloth mask realli comfort easi talk without sound mute fit nice around face dislik coupl hour wear fiber come loos tickl nose,1
complet satisfi purchas kn face mask pack filter effici wwdoll pli black kn mask protect ag,1
comfort easi use,1
littl larg size petit person,1
buen simo,1
enter place requir mask,1
mask gave sens secur heavi solid,1
second time order mask like lot,1
elast band mask poor qualiti lose realli fit face properli air leak everywher around mask function surgic mask us help prevent aerosol transmiss,0
fast deliveri good productw,1
great mask issu buy,1
mask comfort breath realli well,1
mask comfort perfect person wear glass alway issu mask fog glass mask actual adjust nose prevent fog also mean air come includ germ pleas misunderstand ye still breath,1
though probabl work great purpos wear one minut,0
fit well,1
like way fit feel comfort use extend time,1
use sever kn point fit properli without kind extra accessori tighten seal recommend go powecom kn instead best ear strap seal properli without need anyth like lanyard,0
tight uncomfort,0
sinc begin covid tri numer mask one far best fit well nose across cheek chin soft insid plenti room breath use sever time,1
work great realli like,1
work job requir ware twelv hour shift,1
great,1
well made secur get littl warm adjust top littl get littl fresh air glad purchas,1
work well,1
great fit materi one first one took stain feel super sanitari,0
mask well made fit perfectli great qualiti,1
perfect mask packag realli well,1
aw wish could get money back could rate lower would complet rip,0
great product offer app fast deliveri,1
work great,1
appreci mani bag easi dispos done feel much safer use cloth one alon lightweight get hot like use cloth one fog glass happen either hurt ear face enough room breath without let much air wore degre weather florida amaz worn cloth stiff blue mask one win hand like color well goe anyth good price point buy,1
good mask mom say tight,1
breath light weight,1
good qualiti product tight strap hold mask snug face comfort recommend,1
comfort find tug day,1
like weight mask stretch good strang smell tri differ compani next time,0
good kn mask fit well harder breath,1
smell bad pack process open one let air day fit giant face better other mot climb eye th string attach right top good job,1
main neg usual made china ok mask replac made usa medic approv layer n mask real one made texa blue kn mask look pretti nice wear mask comfort mask much better purchas previous recommend,1
mask good howev cut earlob realli pain wearfor minut bought similar kn wore hr day without pain could find size packag sure whether need larger size,1
smell bad,0
fit well snug around face comfort appear protect,1
comfort,1
mask good hole,1
war killer gotten compliment liter medic staff purchas hurt bad could pass,0
comfort necessari fit well,1
comfort mask,1
excelent calidad apariencia,1
look qualiti mask still allow breath great feel need doubl mask one protrud away face breath,1
breathabl light weight secur,1
littl pricey love,1
love comfort job requir wear mask work,1
top qualiti thank,1
nice fit,1
secur fit,1
nose portion stick much far big across face look rediculu place properli,0
best found give strong coverag,1
smell like chemic,0
fit well comfort ear recommend,1
bother wast money got packag box fine well plastic seem untouch unwrap see top rip open alreadi miss almost half mask order would fine mask good qualiti even trust use alreadi touch contamin stranger disappoint,0
thank,1
product excel deliveri time satisfi,1
biggest problem buy mask face petit mask usual take whole face almost cover eye fit face excel firm fit tight also steam glass never thought review mask amazon,1
wear glass like fact mask ride higher nose glass fog comfort fit well,1
great fit make feel much secur particularli challeng environ feet may easi air circul best tri one work site kn today fit good gap around mask face bought second pack plan keep brand subject price remain good price littl mask,1
found mask say kn gb mask soft comfort pad inner layer allow wear mask day long work without troubl wear glass foldabl style nose pinch let fog free,1
use product safeti pandem find mask comfort,1
comfort,1
great mask,1
like fact light weight,1
mask comfort fulli cover time breath well highli recommend,1
mask look good tri yet tri updat review,1
good qualiti lightweight stretch good,1
product durabl abl wash time lightweight sturdi take away string around ear need longer way adjust caus tension back ear afford great mani size face children also abl wear mask comfort,1
ear strap tight wear minut disappoint,0
nose bridg aw hard bend nose shape,1
easi breath mask feel protect,1
qualiti deterior everi packag ear loop loos strong chemic scent chang differ brand next time disappoint,1
buena calidad,1
hurt ear,0
perfect fit love thank,1
purchas black mask back januari qualiti great purchas may qualiti new mask terribl thinner one bought januari smell terribl strap big mask slip face wear wear one mask smell mask threw away disappoint said white mask perfectli fine time purchas,0
great mask great coverag face without gap,1
drive uber make deliveri,1
order mask base numer photo show well fit look mask fit face photo mask appear fit realli well mask fit face much big amount adjust made differ fit mask order order black receiv white tri one would return happi camper,0
